2018-09-26 09:24:36,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:24:47,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:24:52,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:24:56,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:00,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:04,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:08,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:13,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:17,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:21,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:25,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:29,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:33,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:37,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:41,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:47,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:51,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:25:57,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:01,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:11,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:15,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:19,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:23,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:27,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:31,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:35,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:39,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:43,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:48,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:51,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:26:56,2098.HK,6.030,0.000,0.000,6.030,0.00
2018-09-26 09:27:00,2098.HK,6.030,0.000,0.000,6.030,0.00
