2018-10-19 00:44:27,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:29,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:31,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:32,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:35,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:39,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:42,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:43,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:51,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:54,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:44:58,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:03,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:05,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:06,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:08,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:10,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:13,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:15,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:17,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:20,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:23,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:25,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:26,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:29,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:30,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:32,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:34,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:38,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:39,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:41,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:43,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:44,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:45,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:47,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:49,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:51,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:52,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:55,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:45:58,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:00,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:03,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:06,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:08,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:10,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:12,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:14,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:16,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:18,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:21,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:25,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:27,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:30,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:35,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:37,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
2018-10-19 00:46:40,00643.HK,0.580,0.030,5.455%,0.00,0.00,N/A,474.46M
