2018-10-19 01:02:49,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:02:53,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:02:58,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:06,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:10,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:12,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:19,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:24,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:28,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:30,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:32,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:36,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:39,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:44,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:49,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:52,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:03:59,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:01,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:05,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:07,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:09,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:12,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:13,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:17,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:19,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:22,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:27,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:33,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:38,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:46,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:04:50,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:00,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:04,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:08,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:12,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:14,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:16,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:19,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:23,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:25,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:30,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:35,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:37,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:45,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:50,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:05:57,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:03,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:09,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:12,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:19,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:21,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:28,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:06:48,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:07:07,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:07:19,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:07:37,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:08:03,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:08:18,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:08:39,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:08:57,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:20:29,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
2018-10-19 01:21:09,01226.HK,0.067,0.007,11.667%,10.00K,670.00,N/A,151.26M
