2018-10-19 00:34:20,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:34:22,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:34:26,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:34:35,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:34:41,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:34:48,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:34:55,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:01,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:08,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:16,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:23,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:29,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:39,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:43,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:47,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:51,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:56,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:35:59,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:02,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:05,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:07,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:15,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:18,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:21,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:23,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:26,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:29,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:34,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:39,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:42,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:45,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:49,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:53,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:56,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:36:59,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:05,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:10,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:12,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:15,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:19,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:23,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:26,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:28,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:32,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:36,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:41,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:44,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:49,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:51,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:54,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:56,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:37:59,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
2018-10-19 00:38:03,02122.HK,0.340,0.020,6.250%,2.00K,680.00,3.62,272.00M
