2018-10-19 00:32:38,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:41,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:42,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:44,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:46,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:48,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:53,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:32:56,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:01,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:12,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:15,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:17,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:19,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:26,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:32,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:34,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:36,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:41,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:43,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:45,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:50,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:53,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:33:58,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:34:02,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:34:05,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:34:10,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:34:11,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
2018-10-19 00:34:17,01731.HK,1.180,0.050,4.425%,544.00K,620.00K,N/A,1.32B
