2018-09-04 10:27:15,00145.HK,0.046,0.005,12.195%,1.03M,46.74K,N/A,106.10M
2018-09-04 10:27:20,00145.HK,0.046,0.005,12.195%,1.03M,46.74K,N/A,106.10M
2018-09-04 10:27:32,00145.HK,0.046,0.005,12.195%,1.03M,46.74K,N/A,106.10M
2018-09-04 10:28:16,00145.HK,0.046,0.005,12.195%,1.03M,46.74K,N/A,106.10M
2018-09-04 10:28:19,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:32,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:35,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:43,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:46,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:49,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:51,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:29:53,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:31:05,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:31:09,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:31:12,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:31:15,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:31:52,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:31:59,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:01,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:04,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:06,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:09,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:12,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:14,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:16,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:20,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
2018-09-04 10:32:22,00145.HK,0.047,0.006,14.634%,1.43M,65.54K,N/A,108.41M
