2018-10-20 06:38:27,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:32,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:35,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:37,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:41,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:44,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:46,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:52,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:38:57,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:02,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:05,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:09,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:12,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:15,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:19,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:22,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:25,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:28,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:31,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:35,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:38,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:42,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:44,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:47,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:50,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:53,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:39:57,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:01,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:04,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:07,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:10,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:15,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:20,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:23,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:26,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:29,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:32,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
2018-10-20 06:40:36,01751.HK,0.350,0.035,11.111%,0.00,0.00,50.00,235.20M
