2018-10-20 02:01:37,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:08,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:11,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:14,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:16,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:18,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:20,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:21,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:23,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:25,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:27,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:28,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:29,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:31,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:33,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:35,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:37,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:39,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:41,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:43,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:45,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:47,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:49,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:51,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:52,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:54,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:56,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:02:59,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:03:00,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:03:02,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:03:03,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:03:05,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:03:07,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
2018-10-20 02:03:08,00209.HK,0.065,0.005,8.333%,4.00K,264.00,N/A,238.02M
