2018-10-25 07:26:51,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:26:55,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:27:01,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:27:03,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:27:07,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:27:52,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:27:56,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:04,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:08,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:12,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:14,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:16,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:18,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:20,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:22,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:27,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:30,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:33,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:35,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:41,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:43,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:47,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:50,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:52,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:28:56,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:01,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:05,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:10,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:13,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:17,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:25,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:29,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:32,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:36,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:41,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:44,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:29:51,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:29,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:34,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:38,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:41,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:44,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:47,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:51,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:55,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:30:59,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:31:01,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:31:03,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:31:05,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:31:08,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:31:14,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:31:53,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:29,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:35,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:39,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:42,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:46,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:51,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:32:56,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
2018-10-25 07:33:00,01182.HK,0.200,0.015,8.108%,2.52M,507.07K,N/A,473.26M
