2018-10-10 09:22:50,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:23:42,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:23:59,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:24:23,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:24:50,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:25:41,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:25:57,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:26:08,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:26:30,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:27:49,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:28:10,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:28:37,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:29:04,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:30:03,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:31:19,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:31:37,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:32:18,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:32:37,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:33:02,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:33:38,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:33:51,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:37:20,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:37:41,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:37:47,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
2018-10-10 09:39:37,0893.HK,0.375,0.375,0.375,0.375,"1,000.00"
