2018-10-10 09:22:30,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:22:41,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:23:07,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:23:34,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:23:59,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:24:23,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:24:52,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:25:13,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:26:05,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:26:08,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:26:30,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:27:25,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:27:45,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:30:28,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:30:43,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:31:08,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:32:47,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:33:02,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:33:54,1682.HK,0.780,0.000,0.000,0.780,0.00
2018-10-10 09:37:20,1682.HK,0.700,0.700,0.700,0.700,"4,000.00"
2018-10-10 09:37:38,1682.HK,0.700,0.700,0.700,0.700,"4,000.00"
2018-10-10 09:37:46,1682.HK,0.700,0.700,0.700,0.700,"4,000.00"
2018-10-10 09:38:11,1682.HK,0.700,0.700,0.700,0.700,"4,000.00"
2018-10-10 09:38:36,1682.HK,0.700,0.700,0.700,0.700,"4,000.00"
2018-10-10 09:39:01,1682.HK,0.700,0.700,0.700,0.710,"4,000.00"
