2018-10-10 09:22:48,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:23:42,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:24:34,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:25:23,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:25:36,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:26:03,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:26:08,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:26:30,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:27:51,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:30:27,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:30:41,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:31:12,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:33:37,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:33:50,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:34:11,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:34:41,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:37:20,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:37:41,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:38:43,3336.HK,2.010,0.000,0.000,2.010,0.00
2018-10-10 09:39:01,3336.HK,2.010,0.000,0.000,2.010,0.00
