2018-10-15 09:22:23,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:22:32,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:22:38,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:22:43,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:22:51,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:22:57,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:08,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:15,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:20,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:24,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:29,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:34,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:39,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:47,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:23:54,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:06,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:16,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:22,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:27,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:32,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:36,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:41,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:46,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:51,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:24:58,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:04,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:08,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:13,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:19,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:24,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:29,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:33,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:38,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:43,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:50,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:25:58,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:26:04,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:26:11,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:26:16,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:26:23,0197.HK,0.255,0.000,0.000,0.255,0.00
2018-10-15 09:26:28,0197.HK,0.255,0.000,0.000,0.255,0.00
