2018-10-19 00:30:21,1175.HK,0.320,0.320,0.315,0.315,1.32M
2018-10-19 00:30:28,1175.HK,0.320,0.320,0.315,0.315,1.33M
2018-10-19 00:30:31,1175.HK,0.320,0.320,0.315,0.315,1.33M
2018-10-19 00:30:33,1175.HK,0.320,0.320,0.315,0.315,1.33M
2018-10-19 00:30:36,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:39,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:42,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:43,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:49,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:52,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:55,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:30:59,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:03,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:07,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:18,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:31,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:33,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:44,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:48,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:31:59,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:03,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:10,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:23,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:27,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:29,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:32,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:36,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:38,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:52,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:32:55,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:00,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:03,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:09,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:11,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:23,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:27,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:30,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:31,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:41,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:45,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:47,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:53,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:33:58,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:04,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:16,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:25,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:29,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:33,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:36,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:40,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:43,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:46,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:48,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:51,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:53,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:34:58,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:00,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:03,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:07,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:10,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:14,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:17,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:21,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:24,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:27,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:30,1175.HK,0.320,0.320,0.315,0.320,1.35M
2018-10-19 00:35:36,1175.HK,0.320,0.320,0.315,0.320,1.35M
